('Norm: ', 0.33155709793173244)
('Norm: ', 0.15843488091604882)
('Norm: ', 0.11564507045717376)
('Norm: ', 0.09625424635856392)
('Norm: ', 0.2756142078357546)
('Norm: ', 0.7212907752194452)
('Norm: ', 0.4661578946950806)
('Norm: ', 0.48247648857055647)
('Norm: ', 0.13817061086890145)
('Norm: ', 0.3676843699056419)
('Norm: ', 0.1425986078209466)
('Norm: ', 0.07613461877482611)
('Norm: ', 0.8056519855010217)
('Norm: ', 0.37717680349667415)
('Norm: ', 0.10260505640188078)
('Norm: ', 0.8198071966532913)
