('Norm: ', 0.0)
('Norm: ', 29471.689297144429)
('Norm: ', 67641.026553755757)
('Norm: ', 105078.92521569062)
('Norm: ', 94959.39832881988)
('Norm: ', 588380.33882275247)
('Norm: ', 405137.26950671396)
('Norm: ', 116521.0154042809)
('Norm: ', 129503.33318312377)
('Norm: ', 100832.67108960872)
('Norm: ', 386268.33475934289)
('Norm: ', 423868.95174675534)
('Norm: ', 1912610.4167453083)
('Norm: ', 493262.80603357899)
('Norm: ', 88219.935536034071)
('Norm: ', 549018.20745903463)
('Norm: ', 315022.11167014064)
('Norm: ', 590713.75356043468)
('Norm: ', 604631.4514011367)
('Norm: ', 500115.35740621929)
('Norm: ', 617272.31759424706)
('Norm: ', 0.0)
('Norm: ', 29539.522877806983)
('Norm: ', 56010.899231798023)
('Norm: ', 104884.95179743449)
('Norm: ', 300975.17791801016)
('Norm: ', 183903.49575904763)
('Norm: ', 121879.04493404202)
('Norm: ', 265874.56378174335)
('Norm: ', 306809.82710339903)
('Norm: ', 347094.97615198093)
('Norm: ', 386268.33475934289)
('Norm: ', 423868.95174675534)
('Norm: ', 36083.640271677177)
('Norm: ', 44787.291109881618)
('Norm: ', 88219.935536034071)
('Norm: ', 549367.0698677568)
('Norm: ', 611426.15568352153)
('Norm: ', 614264.02642722719)
('Norm: ', 604631.4514011367)
('Norm: ', 3965549.1504010479)
('Norm: ', 616291.93614498118)
('Norm: ', 0.0)
('Norm: ', 29539.522877806983)
('Norm: ', 55566.189769430959)
('Norm: ', 321476.54594498203)
('Norm: ', 95244.920769150674)
('Norm: ', 107987.6435926733)
('Norm: ', 224751.54449022515)
('Norm: ', 265874.56378174335)
('Norm: ', 112576.27563617029)
('Norm: ', 513943.66913777107)
('Norm: ', 84096.213349494079)
('Norm: ', 423151.46862198657)
('Norm: ', 458770.85019477829)
('Norm: ', 159683.40639352737)
('Norm: ', 522166.66915956303)
('Norm: ', 549367.0698677568)
('Norm: ', 219133.31540083844)
('Norm: ', 590804.12953814503)
('Norm: ', 486286.36909969995)
('Norm: ', 3965549.1504010479)
('Norm: ', 616291.93614498118)
('Norm: ', 0.0)
('Norm: ', 32573.743788929511)
('Norm: ', 56010.899231798023)
('Norm: ', 105078.92521569062)
('Norm: ', 143578.89926761002)
('Norm: ', 111813.52441398674)
('Norm: ', 115404.18725228106)
('Norm: ', 116521.0154042809)
('Norm: ', 129503.33318312377)
('Norm: ', 1265186.1112702207)
('Norm: ', 84096.213349494079)
('Norm: ', 423151.46862198657)
('Norm: ', 37745.174406264065)
('Norm: ', 589975.05020414712)
('Norm: ', 88219.935536034071)
('Norm: ', 2693878.735033243)
('Norm: ', 315022.11167014064)
('Norm: ', 590713.75356043468)
('Norm: ', 486286.36909969995)
('Norm: ', 3965549.1504010479)
('Norm: ', 616291.93614498118)
('Norm: ', 0.0)
('Norm: ', 32573.743788929511)
('Norm: ', 55566.189769430959)
('Norm: ', 321476.54594498203)
('Norm: ', 143578.89926761002)
('Norm: ', 107622.49583615255)
('Norm: ', 739007.27120748814)
('Norm: ', 116521.0154042809)
('Norm: ', 483379.98448547634)
('Norm: ', 101617.43858999062)
('Norm: ', 386867.9516873181)
('Norm: ', 560276.99318767479)
('Norm: ', 576973.90141026664)
('Norm: ', 159683.40639352737)
('Norm: ', 196925.67280936669)
('Norm: ', 549367.0698677568)
('Norm: ', 218595.76373429553)
('Norm: ', 590713.75356043468)
('Norm: ', 604631.4514011367)
('Norm: ', 614226.8107646798)
('Norm: ', 616291.93614498118)
('Norm: ', 0.0)
('Norm: ', 86603.602200986978)
('Norm: ', 60544.410203564337)
('Norm: ', 67935.212152089851)
('Norm: ', 86010.822580120817)
('Norm: ', 162750.11390008268)
('Norm: ', 657346.96498307528)
('Norm: ', 108219.52254147227)
('Norm: ', 96337.296776835996)
('Norm: ', 309994.19942961988)
('Norm: ', 68937.525341235159)
('Norm: ', 376446.00465966633)
('Norm: ', 1699446.7007180993)
('Norm: ', 439964.94743656571)
('Norm: ', 465100.44390488899)
('Norm: ', 489227.70096887724)
('Norm: ', 546348.92345611809)
('Norm: ', 548955.43591437046)
('Norm: ', 550309.35713482392)
('Norm: ', 550819.96631325933)
('Norm: ', 3840757.6938609001)
('Norm: ', 0.0)
('Norm: ', 25937.299612946375)
('Norm: ', 148947.28349411115)
('Norm: ', 67935.212152089851)
('Norm: ', 399861.87101079739)
('Norm: ', 523465.99620652758)
('Norm: ', 105483.2696101641)
('Norm: ', 108219.52254147227)
('Norm: ', 431268.09270502027)
('Norm: ', 1124757.9543405911)
('Norm: ', 481478.53925297642)
('Norm: ', 378574.45879944699)
('Norm: ', 20018.87976104048)
('Norm: ', 32036.155820133838)
('Norm: ', 106037.06672584152)
('Norm: ', 489227.70096887724)
('Norm: ', 195686.11243170669)
('Norm: ', 526902.7274654205)
('Norm: ', 352921.5568827184)
('Norm: ', 3519873.6874694065)
('Norm: ', 557284.02084405813)
('Norm: ', 0.0)
('Norm: ', 29138.099831509953)
('Norm: ', 60544.410203564337)
('Norm: ', 212112.12796538667)
('Norm: ', 128555.64892066328)
('Norm: ', 94095.845163352133)
('Norm: ', 105483.2696101641)
('Norm: ', 108219.52254147227)
('Norm: ', 957582.26785753039)
('Norm: ', 85715.404084253605)
('Norm: ', 88143.950541992788)
('Norm: ', 45801.416577798002)
('Norm: ', 408444.91831782029)
('Norm: ', 32302.062011784019)
('Norm: ', 106037.06672584152)
('Norm: ', 489227.70096887724)
('Norm: ', 509963.84128007886)
('Norm: ', 527112.71963377751)
('Norm: ', 353157.46454621234)
('Norm: ', 548226.27956164349)
('Norm: ', 550896.58077203715)
('Norm: ', 0.0)
('Norm: ', 28695.199752961129)
('Norm: ', 181841.35979226098)
('Norm: ', 67967.954753084923)
('Norm: ', 127164.91466352812)
('Norm: ', 94095.845163352133)
('Norm: ', 198963.7003202198)
('Norm: ', 108219.52254147227)
('Norm: ', 272053.82041463413)
('Norm: ', 85715.404084253605)
('Norm: ', 481478.53925297642)
('Norm: ', 378574.45879944699)
('Norm: ', 408301.57205067202)
('Norm: ', 1916765.6670757984)
('Norm: ', 466940.26883660979)
('Norm: ', 131439.26753736095)
('Norm: ', 2651742.4403866492)
('Norm: ', 527112.71963377751)
('Norm: ', 550309.35713482392)
('Norm: ', 454578.86316757143)
('Norm: ', 550896.58077203715)
('Norm: ', 0.0)
('Norm: ', 26472.387017916742)
('Norm: ', 59704.926731757674)
('Norm: ', 212112.12796538667)
('Norm: ', 399861.87101079739)
('Norm: ', 97993.353372583602)
('Norm: ', 199033.20981758906)
('Norm: ', 108219.52254147227)
('Norm: ', 96337.296776835996)
('Norm: ', 1124757.9543405911)
('Norm: ', 68937.525341235159)
('Norm: ', 378574.45879944699)
('Norm: ', 408301.57205067202)
('Norm: ', 437989.13233616436)
('Norm: ', 466940.26883660979)
('Norm: ', 542080.52047504729)
('Norm: ', 211444.43308445599)
('Norm: ', 528069.37571254966)
('Norm: ', 3215016.9220005623)
('Norm: ', 548010.0341384554)
('Norm: ', 550896.58077203715)
('Norm: ', 0.0)
('Norm: ', 29343.764068114309)
('Norm: ', 62747.298658326821)
('Norm: ', 68998.163548964629)
('Norm: ', 415722.53617124457)
('Norm: ', 167207.75838236924)
('Norm: ', 683877.88947720476)
('Norm: ', 107926.44578008231)
('Norm: ', 280138.6401585539)
('Norm: ', 474234.54682942305)
('Norm: ', 1358109.9498899993)
('Norm: ', 51406.126159687301)
('Norm: ', 22558.637479998528)
('Norm: ', 455331.01121162565)
('Norm: ', 482899.99459077779)
('Norm: ', 129638.50395788779)
('Norm: ', 526420.90051319078)
('Norm: ', 3052812.8103330042)
('Norm: ', 556645.42594776012)
('Norm: ', 563806.95053591486)
('Norm: ', 625292.6466905938)
('Norm: ', 0.0)
('Norm: ', 30176.572049289527)
('Norm: ', 154499.88597080379)
('Norm: ', 97279.655131363237)
('Norm: ', 88119.546071162811)
('Norm: ', 171069.01479630158)
('Norm: ', 683877.88947720476)
('Norm: ', 101913.59800768217)
('Norm: ', 104415.42177948065)
('Norm: ', 317303.59863703127)
('Norm: ', 497619.72722161887)
('Norm: ', 388326.29883841641)
('Norm: ', 22558.637479998528)
('Norm: ', 27989.353442319469)
('Norm: ', 552745.88843159366)
('Norm: ', 129638.50395788779)
('Norm: ', 197850.16871477282)
('Norm: ', 565865.46029249311)
('Norm: ', 3355332.1745849969)
('Norm: ', 513726.87500166404)
('Norm: ', 4010019.9209783892)
('Norm: ', 0.0)
('Norm: ', 30291.890746015619)
('Norm: ', 49583.800175312936)
('Norm: ', 72192.509423359006)
('Norm: ', 88119.546071162811)
('Norm: ', 99845.104989057247)
('Norm: ', 101057.48810139894)
('Norm: ', 246372.64364774743)
('Norm: ', 97540.063796089365)
('Norm: ', 1171228.3475863778)
('Norm: ', 353510.13858306187)
('Norm: ', 388326.29883841641)
('Norm: ', 532000.46420109831)
('Norm: ', 543861.31560742192)
('Norm: ', 482899.99459077779)
('Norm: ', 508906.33298982104)
('Norm: ', 563315.68496572971)
('Norm: ', 546412.06866535323)
('Norm: ', 359577.10440085805)
('Norm: ', 563806.95053591486)
('Norm: ', 565607.31101556018)
('Norm: ', 0.0)
('Norm: ', 29343.764068114309)
('Norm: ', 51674.116055733066)
('Norm: ', 219925.8773295935)
('Norm: ', 130521.4550304397)
('Norm: ', 544414.59778214444)
('Norm: ', 106589.26543667058)
('Norm: ', 246372.64364774743)
('Norm: ', 285129.41670293215)
('Norm: ', 317303.59863703127)
('Norm: ', 76714.236362998025)
('Norm: ', 52922.08945562649)
('Norm: ', 426312.27739459666)
('Norm: ', 27989.353442319469)
('Norm: ', 72843.980711764452)
('Norm: ', 505041.72127022635)
('Norm: ', 526420.90051319078)
('Norm: ', 544546.83514490037)
('Norm: ', 556645.42594776012)
('Norm: ', 459076.30883326393)
('Norm: ', 567760.63098167325)
('Norm: ', 0.0)
('Norm: ', 89940.376529225818)
('Norm: ', 49583.800175312936)
('Norm: ', 71841.380107199526)
('Norm: ', 133798.43585205488)
('Norm: ', 544414.59778214444)
('Norm: ', 374106.11050596728)
('Norm: ', 834545.67655503855)
('Norm: ', 285129.41670293215)
('Norm: ', 321441.28889577504)
('Norm: ', 75423.8803326458)
('Norm: ', 392246.01022591518)
('Norm: ', 24450.62320997284)
('Norm: ', 543861.31560742192)
('Norm: ', 482899.99459077779)
('Norm: ', 129638.50395788779)
('Norm: ', 563315.68496572971)
('Norm: ', 565865.46029249311)
('Norm: ', 413587.86795555631)
('Norm: ', 3674256.9584261603)
('Norm: ', 567760.63098167325)
('Norm: ', 0.0)
('Norm: ', 28248.776901565576)
('Norm: ', 53062.420579830294)
('Norm: ', 74158.17179292177)
('Norm: ', 137229.25568080368)
('Norm: ', 558628.24628118938)
('Norm: ', 109667.00639002421)
('Norm: ', 112120.38389610768)
('Norm: ', 1023007.1107176376)
('Norm: ', 330972.94060028769)
('Norm: ', 107204.56999145441)
('Norm: ', 403779.4158947455)
('Norm: ', 437427.27473730629)
('Norm: ', 37900.46575586516)
('Norm: ', 180395.84493979148)
('Norm: ', 522073.6215215433)
('Norm: ', 543400.13706672494)
('Norm: ', 580087.69078953075)
('Norm: ', 573124.43525748421)
('Norm: ', 470518.38141834922)
('Norm: ', 581842.91364214569)
('Norm: ', 0.0)
('Norm: ', 83438.077745940973)
('Norm: ', 63117.571021019648)
('Norm: ', 100141.56332762141)
('Norm: ', 134391.7894405082)
('Norm: ', 175688.62155808054)
('Norm: ', 210427.06131332467)
('Norm: ', 423484.77904963982)
('Norm: ', 1023007.1107176376)
('Norm: ', 97970.788357550526)
('Norm: ', 81189.471754028986)
('Norm: ', 398526.59838672238)
('Norm: ', 545523.42624460033)
('Norm: ', 141306.92465301586)
('Norm: ', 2298665.5062825568)
('Norm: ', 2561448.2143837647)
('Norm: ', 539769.42138366087)
('Norm: ', 377953.9748666946)
('Norm: ', 570755.04073622485)
('Norm: ', 3772286.632545623)
('Norm: ', 581842.91364214569)
('Norm: ', 0.0)
('Norm: ', 83438.077745940973)
('Norm: ', 53168.454718754307)
('Norm: ', 225592.35583515064)
('Norm: ', 137435.80684000169)
('Norm: ', 337753.95460579311)
('Norm: ', 110778.07603059013)
('Norm: ', 856406.70504114719)
('Norm: ', 108351.95122217128)
('Norm: ', 486343.8308735413)
('Norm: ', 1393860.0951011421)
('Norm: ', 57768.928215636486)
('Norm: ', 34302.537079702059)
('Norm: ', 141306.92465301586)
('Norm: ', 79418.154781008911)
('Norm: ', 573216.64149670245)
('Norm: ', 577516.62911145168)
('Norm: ', 559734.46577647724)
('Norm: ', 573124.43525748421)
('Norm: ', 579007.75244759233)
('Norm: ', 684892.15127256373)
('Norm: ', 0.0)
('Norm: ', 92272.879603031761)
('Norm: ', 158487.00270006925)
('Norm: ', 74318.184898438019)
('Norm: ', 285199.55739884678)
('Norm: ', 103555.5694031875)
('Norm: ', 701762.47753679345)
('Norm: ', 112508.38052864319)
('Norm: ', 1023007.1107176376)
('Norm: ', 110603.27161039418)
('Norm: ', 1393860.0951011421)
('Norm: ', 403779.4158947455)
('Norm: ', 436826.94013522373)
('Norm: ', 37858.711029762599)
('Norm: ', 2298665.5062825568)
('Norm: ', 517923.23649078392)
('Norm: ', 204346.80525259013)
('Norm: ', 3134033.7343730205)
('Norm: ', 581371.40609063394)
('Norm: ', 579007.75244759233)
('Norm: ', 581842.91364214569)
('Norm: ', 0.0)
('Norm: ', 28196.038008044095)
('Norm: ', 193826.30881622175)
